391.3175,64.1959,694.5930,111.1626,145.0562,739.2986,65.6531,717.5666,74.2843,597.1856,63.1449,647.4120,111.3569,49.6134,47.8531,566.3884,41.9091,67.5000,63.6478,350.5594,693.7375,80.6861,110.2875,65.4382,352.3868,677.8718,76.2667,349.2544,109.5743,72.8317,70.1597,73.9765,108.0504,68.7216,63.7150,69.0304,70.5802,342.2397,73.5310,653.5165,113.8825,75.1399,75.2881,402.8949,343.3343,676.9022,85.5121,80.4020,77.2310,75.3332,80.3540,83.0731,58.9946,72.4301,642.5753,85.9968,345.7324,674.5746,79.9322,442.1479,73.0859,665.0004,81.8548,242.9124,70.8454,404.0919,79.8065,194.6831,109.2676,340.3049,675.7765,48.2138,347.2831,79.8535,66.9149,646.3774,75.9494,78.6192,157.5503,165.7086,78.6352,74.9863,78.1854,502.4639,336.7042,680.1680,280.2689,78.4843,76.7446,653.9789,372.0116,787.1565,109.9696,65.0196,663.9470,340.0089,687.2698,337.8242,257.7949,735.9094,110.3182,41.0445,95.2216,75.6657,659.0651
393.2688,64.7748,695.6634,115.2643,145.5850,740.6328,65.6531,718.8428,74.7784,598.7923,63.9384,648.1117,115.2700,50.1945,48.4036,567.9581,42.6084,67.7628,64.4546,351.8387,695.5512,81.5924,114.1611,66.0447,353.8354,679.0515,77.2621,350.0835,113.1605,73.4199,70.4521,74.5427,111.7929,69.5807,64.7201,69.1792,71.1786,342.6028,73.9444,654.5216,117.9172,76.1839,76.1350,404.5822,344.1120,677.8865,88.8503,81.2681,78.0652,76.2742,81.6710,84.5854,59.8410,73.0037,643.4764,87.8067,346.3898,675.3844,80.9986,443.7191,74.0025,665.6254,83.1324,244.4056,71.3863,405.5951,80.9191,198.6899,112.9128,340.8498,676.8037,49.3917,348.6666,81.0133,68.0305,647.2715,76.6978,80.2797,159.6297,167.6649,79.7239,76.0039,79.2861,503.3568,337.3015,681.6232,281.6515,79.7048,78.1725,655.2240,373.9832,790.1929,113.5091,66.2894,665.3606,340.4181,689.2257,338.3534,258.6076,737.9418,113.9076,42.0897,97.2923,76.3881,660.8851
395.2251,65.3755,696.7189,119.4974,146.1361,741.9679,65.6531,720.1138,75.2950,600.4240,64.7513,648.8107,119.3116,50.8025,48.9723,569.5228,43.3340,68.0373,65.2895,353.1557,697.3603,82.5133,118.1630,66.6699,355.3062,680.2378,78.2971,350.9110,116.8561,74.0201,70.7532,75.1211,115.6561,70.4707,65.7683,69.3374,71.8071,342.9651,74.3692,655.5261,122.0728,77.2676,77.0023,406.3107,344.9095,678.8704,92.3019,82.1559,78.9313,77.2531,83.0291,86.1543,60.7181,73.6023,644.3713,89.6488,347.0649,676.1941,82.0957,445.2959,74.9564,666.2350,84.4481,245.8969,71.9528,407.0884,82.0609,202.6269,116.6651,341.4096,677.8405,50.6087,350.0624,82.2099,69.1834,648.1711,77.4737,81.9984,161.7119,169.6414,80.8537,77.0628,80.4261,504.2717,337.9195,683.0990,283.0454,80.9723,79.6453,656.4945,375.9565,793.2136,117.1527,67.6004,666.7407,340.8438,691.2012,338.8974,259.4147,739.9916,117.5982,43.1699,99.3601,77.1344,662.7378
397.1866,65.9979,697.7589,123.8564,146.7095,743.3042,65.6531,721.3793,75.8342,602.0807,65.5807,649.5128,123.4780,51.4373,49.5591,571.0826,44.0844,68.3238,66.1532,354.5109,699.1623,83.4473,122.2874,67.3139,356.7945,681.4312,79.3710,351.7354,120.6576,74.6313,71.0620,75.7098,119.6351,71.3909,66.8593,69.5065,72.4659,343.3255,74.8051,656.5302,126.3446,78.3904,77.8878,408.0849,345.7260,679.8541,95.8659,83.0649,79.8304,78.2670,84.4264,87.7780,61.6252,74.2259,645.2599,91.5185,347.7570,677.0051,83.2215,446.8772,75.9474,666.8317,85.7991,247.3873,72.5453,408.5722,83.2309,206.4839,120.5175,341.9829,678.8902,51.8646,351.4704,83.4406,70.3727,649.0752,78.2766,83.7705,163.7977,171.6382,82.0237,78.1624,81.6053,505.2097,338.5584,684.5949,284.4501,82.2861,81.1602,657.7923,377.9312,796.2184,120.8948,68.9521,668.0870,341.2863,693.1955,339.4551,260.2179,742.0590,121.3844,44.2843,101.4217,77.9087,664.6206
399.1528,66.6414,698.7829,128.3349,147.3051,744.6412,65.6531,722.6394,76.3961,603.7611,66.4239,650.2213,127.7646,52.0985,50.1640,572.6372,44.8585,68.6228,67.0463,355.9042,700.9552,84.3927,126.5285,67.9765,358.2961,682.6320,80.4831,352.5548,124.5613,75.2523,71.3777,76.3068,123.7244,72.3408,67.9927,69.6879,73.1547,343.6823,75.2515,657.5338,130.7275,79.5518,78.7899,409.9076,346.5603,680.8375,99.5395,83.9942,80.7624,79.3122,85.8610,89.4548,62.5617,74.8744,646.1424,93.4117,348.4650,677.8186,84.3746,448.4615,76.9750,667.4183,87.1824,248.8779,73.1644,410.0466,84.4281,210.2495,124.4618,342.5690,679.9540,53.1580,352.8904,84.7028,71.5972,649.9841,79.1065,85.5919,165.8874,173.6559,83.2329,79.3021,82.8236,506.1716,339.2178,686.1115,285.8647,83.6454,82.7145,659.1195,379.9068,799.2087,124.7294,70.3434,669.3993,341.7454,695.2093,340.0262,261.0192,744.1428,125.2603,45.4318,103.4744,78.7151,666.5307
401.1232,67.3056,699.7906,132.9256,147.9228,745.9776,65.6531,723.8944,76.9807,605.4631,67.2787,650.9381,132.1658,52.7857,50.7865,574.1859,45.6547,68.9346,67.9689,357.3340,702.7381,85.3485,130.8802,68.6572,359.8064,683.8401,81.6326,353.3676,128.5630,75.8819,71.7000,76.9103,127.9185,73.3194,69.1679,69.8828,73.8728,344.0336,75.7080,658.5370,135.2158,80.7521,79.7071,411.7795,347.4113,681.8207,103.3176,84.9431,81.7272,80.3851,87.3310,91.1826,63.5268,75.5471,647.0186,95.3250,349.1883,678.6358,85.5538,450.0470,78.0386,667.9974,88.5947,250.3695,73.8104,411.5114,85.6514,213.9168,128.4894,343.1676,681.0320,54.4862,354.3224,85.9945,72.8556,650.8992,79.9642,87.4579,167.9808,175.6953,84.4803,80.4810,84.0803,507.1589,339.8969,687.6482,287.2879,85.0493,84.3051,660.4781,381.8831,802.1870,128.6508,71.7726,670.6776,342.2201,697.2440,340.6105,261.8207,746.2415,129.2193,227.1682,105.5158,79.5573,668.4660
403.0975,67.9901,700.7816,137.6208,148.5623,747.3113,65.6531,725.1446,77.5878,607.1843,68.1438,651.6662,136.6752,53.4985,51.4260,575.7278,46.4719,69.2595,68.9199,358.7977,704.5104,86.3141,135.3359,69.3548,361.3210,685.0549,82.8189,354.1719,132.6583,76.5183,72.0280,77.5183,132.2116,74.3260,70.3841,70.0924,74.6192,344.3779,76.1743,659.5400,139.8037,81.9918,80.6377,413.6990,348.2780,682.8038,107.1930,85.9106,82.7240,81.4828,88.8345,92.9592,64.5197,76.2428,647.8887,97.2554,349.9258,679.4578,86.7584,451.6322,79.1377,668.5717,90.0332,251.8622,74.4835,412.9661,86.8996,217.4958,132.5921,343.7781,682.1238,55.8451,355.7669,87.3144,74.1468,651.8225,80.8512,89.3616,170.0781,177.7574,85.7646,81.6983,85.3744,508.1732,340.5947,689.2039,288.7176,86.4967,85.9287,661.8695,383.8595,805.1564,132.6529,73.2375,671.9214,342.7090,699.3006,341.2075,262.6244,748.3533,133.2547,228.5069,107.5431,80.4381,670.4168
405.0766,68.6941,701.7556,142.4124,149.2223,748.6405,65.6531,726.3897,78.2171,608.9223,69.0185,652.4075,141.2859,54.2364,52.0815,577.2624,47.3084,69.5978,69.8973,360.2917,706.2718,87.2887,139.8890,70.0680,362.8355,686.2753,84.0418,354.9659,136.8425,77.1599,72.3603,78.1294,136.5975,75.3594,71.6406,70.3179,75.3929,344.7140,76.6499,660.5428,144.4846,83.2714,81.5794,415.6636,349.1588,683.7868,111.1583,86.8958,83.7517,82.6033,90.3691,94.7824,65.5394,76.9597,648.7527,99.2002,350.6765,680.2854,87.9879,453.2153,80.2715,669.1438,91.4960,253.3557,75.1842,414.4101,88.1714,221.0127,136.7628,344.4002,683.2290,57.2310,357.2250,88.6613,75.4692,652.7553,81.7691,91.2946,172.1791,179.8431,87.0844,82.9530,86.7043,509.2166,341.3104,690.7776,290.1510,87.9863,87.5822,663.2941,385.8345,808.1199,136.7291,74.7349,673.1306,343.2103,701.3794,341.8158,263.4323,750.4765,137.3602,229.8742,109.5526,81.3587,672.3808
407.0614,69.4171,702.7125,147.2921,149.9023,749.9633,65.6531,727.6292,78.8682,610.6752,69.9028,653.1639,145.9904,54.9986,52.7518,578.7888,48.1629,69.9495,70.8988,361.8114,708.0213,88.2717,144.5322,70.7952,364.3455,687.4996,85.3011,355.7479,141.1107,77.8047,72.6959,78.7423,141.0697,76.4187,72.9371,70.5603,76.1930,345.0419,77.1345,661.5454,149.2514,84.5906,82.5296,417.6710,350.0525,684.7698,115.2067,87.8976,84.8084,83.7447,91.9327,96.6500,66.5849,77.6957,649.6108,101.1564,351.4394,681.1192,89.2410,454.7947,81.4390,669.7162,92.9813,254.8501,75.9125,415.8428,89.4652,224.4905,140.9948,345.0333,684.3469,58.6416,358.6978,90.0333,76.8213,653.6996,82.7188,93.2482,174.2835,181.9538,88.4384,84.2437,88.0680,510.2906,342.0430,692.3688,291.5857,89.5168,89.2625,664.7508,387.8065,811.0793,140.8714,76.2616,674.3049,343.7214,703.4795,342.4336,264.2457,752.6097,141.5296,231.2711,111.5399,82.3195,674.3629
409.0522,70.1583,703.6520,152.2516,150.6029,751.2786,65.6531,728.8628,79.5410,612.4411,70.7963,666.8807,150.7810,55.7844,53.4357,580.3065,49.0338,70.3149,71.9220,363.3522,709.7576,89.2623,149.2582,71.5348,365.8466,688.7264,86.5964,356.5160,145.4581,78.4508,73.0345,79.3562,145.6216,77.5027,74.2731,70.8207,77.0184,345.3613,77.6273,662.5481,154.0960,85.9483,83.4859,419.7202,350.9573,685.7527,119.3321,88.9148,85.8917,84.9045,93.5230,98.5605,67.6549,78.4489,650.4650,103.1207,352.2134,681.9591,90.5163,456.3688,82.6394,670.2911,94.4873,256.3458,76.6685,417.2637,90.7796,227.9384,145.2810,345.6768,685.4775,60.0758,360.1861,91.4281,78.2014,654.6570,83.7006,95.2149,176.3907,184.0912,89.8257,85.5693,89.4634,511.3954,342.7914,693.9776,293.0204,91.0867,90.9662,666.2367,389.7737,814.0349,145.0716,77.8139,675.4443,344.2395,705.6000,343.0590,265.0653,754.7518,145.7564,232.6988,113.4997,83.3202,676.3613
411.0481,70.9169,704.5743,157.2827,151.3234,752.5857,65.6531,730.0907,80.2350,614.2191,71.6990,667.9406,155.6503,56.5932,54.1319,581.8152,49.9195,70.6940,72.9642,364.9095,711.4793,90.2595,154.0593,72.2854,367.3342,689.9551,87.9262,357.2684,149.8802,79.0965,73.3768,79.9703,150.2460,78.6101,75.6471,71.0999,77.8681,345.6719,78.1276,663.5508,159.0103,87.3423,84.4463,421.8118,351.8709,686.7358,123.5281,89.9463,86.9994,86.0798,95.1377,100.5124,68.7480,79.2180,651.3158,105.0893,352.9972,682.8054,91.8120,457.9359,83.8715,670.8710,96.0113,257.8436,77.4522,418.6724,92.1130,231.3557,149.6129,346.3300,686.6213,61.5329,361.6901,92.8425,79.6078,655.6293,84.7130,97.1883,178.5002,186.2570,91.2459,86.9284,90.8884,512.5307,343.5540,695.6053,294.4551,92.6947,92.6892,667.7480,391.7343,816.9867,149.3211,79.3887,676.5486,344.7626,707.7399,343.6905,265.8907,756.9026,150.0332,234.1581,115.4271,84.3600,678.3749
413.0466,71.6922,705.4793,162.3769,152.0632,753.8840,65.6531,731.3132,80.9497,616.0085,72.6105,669.0162,160.5910,57.4247,54.8392,583.3151,50.8185,71.0869,74.0231,366.4786,713.1847,91.2622,158.9276,73.0454,368.8037,691.1858,89.2885,358.0035,154.3728,79.7398,73.7239,80.5839,154.9355,79.7396,77.0571,71.3988,78.7409,345.9726,78.6340,664.5536,163.9867,88.7697,85.4094,423.9460,352.7912,687.7190,127.7882,90.9907,88.1294,87.2678,96.7741,102.5044,69.8626,80.0020,652.1617,107.0581,353.7895,683.6588,93.1254,459.4945,85.1340,671.4580,97.5505,259.3441,78.2634,420.0684,93.4636,234.7397,153.9814,346.9921,687.7802,63.0121,363.2084,94.2734,81.0386,656.6179,85.7538,99.1628,180.6111,188.4521,92.6985,88.3193,92.3406,513.6955,344.3293,697.2534,295.8912,94.3399,94.4267,669.2813,393.6868,819.9342,153.6119,80.9830,677.6178,345.2895,709.8982,344.3271,266.7212,759.0620,154.3520,235.6498,117.3166,85.4380,680.4032
415.0447,72.4831,706.3671,167.5256,152.8209,755.1738,65.6531,732.5307,81.6846,617.8085,73.5302,670.1071,165.5960,58.2796,55.5563,584.8071,51.7291,71.4935,75.0960,368.0547,714.8731,92.2695,163.8549,73.8134,370.2502,692.4190,90.6811,358.7200,158.9312,80.3789,74.0772,81.1961,159.6827,80.8899,78.5004,71.7180,79.6356,346.2624,79.1450,665.5567,169.0177,90.2275,86.3748,426.1226,353.7167,688.7023,132.1059,92.0467,89.2799,88.4669,98.4296,104.5347,70.9970,80.8015,653.0024,109.0230,354.5886,684.5206,94.4531,461.0430,86.4255,672.0545,99.1016,260.8481,79.1017,421.4515,94.8295,238.0895,158.3779,347.6624,688.9565,64.5120,364.7394,95.7183,82.4918,657.6244,86.8203,101.1337,182.7226,190.6764,94.1825,89.7406,93.8178,514.8888,345.1158,698.9235,297.3299,96.0209,96.1737,670.8351,395.6299,822.8777,157.9358,82.5948,678.6520,345.8201,712.0734,344.9681,267.5560,761.2296,158.7045,237.1743,119.1630,86.5531,682.4460
417.0392,73.2890,707.2378,172.7198,153.5944,756.4554,65.6531,733.7431,82.4391,619.6180,74.4575,671.2126,170.6580,59.1590,56.2817,586.2925,52.6496,71.9136,76.1806,369.6331,716.5439,93.2802,168.8327,74.5876,371.6683,693.6558,92.1026,359.4166,163.5497,81.0118,74.4376,81.8058,164.4802,82.0595,79.9745,72.0583,80.5509,346.5402,79.6591,666.5600,174.0958,91.7127,87.3424,428.3405,354.6465,689.6859,136.4747,93.1127,90.4496,89.6763,100.1016,106.6002,72.1489,81.6170,653.8368,110.9802,355.3927,685.3927,95.7909,462.5799,87.7443,672.6626,100.6615,262.3562,79.9668,422.8211,96.2088,241.4070,162.7945,348.3403,690.1522,66.0310,366.2815,97.1753,83.9655,658.6502,87.9098,103.0974,184.8336,192.9289,95.6958,91.1906,95.3177,516.1099,345.9117,700.6163,298.7722,97.7361,97.9248,672.4097,397.5629,825.8177,162.2849,84.2225,679.6513,346.3545,714.2632,345.6129,268.3948,763.4048,163.0821,238.7316,120.9601,87.7040,684.5032
419.0274,74.1089,708.0917,177.9502,154.3806,757.7296,65.6531,734.9500,83.2124,621.4350,75.3913,672.3322,175.7694,60.0638,57.0141,587.7726,53.5782,72.3472,77.2742,371.2090,718.1968,94.2929,173.8524,75.3665,373.0522,694.8970,93.5523,360.0914,168.2216,81.6368,74.8064,82.4122,169.3208,83.2470,81.4772,72.4202,81.4853,346.8053,80.1751,667.5638,179.2135,93.2221,88.3120,430.5972,355.5799,690.6697,140.8876,94.1872,91.6372,90.8952,101.7871,108.6970,73.3160,82.4490,654.6637,112.9252,356.1999,686.2767,97.1345,464.1043,89.0888,673.2843,102.2270,263.8691,80.8585,424.1770,97.5994,244.6947,167.2236,349.0259,691.3689,67.5681,367.8339,98.6427,85.4573,659.6965,89.0202,105.0505,186.9435,195.2077,97.2359,92.6673,96.8376,517.3580,346.7148,702.3322,300.2183,99.4835,99.6754,674.0068,399.4850,828.7545,166.6506,85.8648,680.6165,346.8926,716.4649,346.2610,269.2384,765.5870,167.4764,240.3220,122.7015,88.8894,686.5742
421.0075,74.9418,708.9292,183.2073,155.1763,758.9970,65.6531,736.1509,84.0038,623.2568,76.3307,673.4650,180.9224,60.9941,57.7521,589.2484,54.5131,72.7941,78.3741,372.7776,719.8314,95.3064,178.9057,76.1485,374.3960,696.1434,95.0295,360.7427,172.9392,82.2519,75.1844,83.0142,174.1971,84.4507,83.0063,72.8042,82.4375,347.0566,80.6920,668.5680,184.3626,94.7525,89.2837,432.8901,356.5163,691.6539,145.3364,95.2686,92.8416,92.1219,103.4834,110.8209,74.4963,83.2969,655.4823,114.8533,357.0088,687.1738,98.4803,465.6151,90.4571,673.9214,103.7948,265.3875,81.7767,425.5190,98.9993,247.9552,171.6573,349.7189,692.6075,69.1223,369.3957,100.1187,86.9650,660.7644,90.1497,106.9905,189.0520,197.5110,98.7997,94.1688,98.3750,518.6324,347.5228,704.0707,301.6680,101.2602,101.4206,675.6285,401.3956,831.6875,171.0246,87.5205,681.5493,347.4339,718.6761,346.9124,270.0882,767.7763,171.8784,241.9453,124.3807,90.1078,688.6579
